,subcategory ,pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
79,4,64690,56639,0,5,6,18707,39,1627,1,27,8,53356,11986,79,79,0,79,79,79,0,1,1,2,59117,0,0,1,3
80,4,94917,82319,0,5,7,31994,37,6538,1,27,8,81571,42568,3945,4145,0,4083,4010,4080,0,1,1,2,53004,0,0,1,3
81,5,30003,27767,0,5,6,14179,34,2677,1,27,8,23978,1326,1027,1027,0,1027,1027,1027,0,1,1,2,57222,0,0,1,3
82,5,729,715,0,5,8,23509,34,3994,1,27,8,699,824,48,48,0,48,48,48,0,1,1,2,59269,0,0,1,3
83,5,42780,38274,0,6,5,35398,37,3454,0,0,4,35133,14183,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
84,4,54607,47791,0,5,7,45998,34,1529,1,27,8,43767,1886,183,183,0,183,183,183,0,1,1,2,58723,0,0,1,3
85,4,76455,66154,0,5,6,38128,37,4432,1,27,8,64209,23882,1118,1118,0,1118,1118,1118,0,1,1,2,57087,0,0,1,3
86,4,91625,79514,0,5,7,39874,34,3658,1,27,8,78452,39236,138,138,0,138,138,138,0,1,1,2,58853,0,0,1,3
87,5,26299,24652,0,5,6,14168,34,1212,1,27,8,20886,2490,80,80,0,80,80,80,0,1,1,2,59113,0,0,1,3
88,4,96418,83468,0,5,7,31994,37,2326,1,27,8,83042,44069,810,810,0,810,810,810,0,1,1,2,57573,0,0,1,3
89,4,81935,71096,0,5,6,44319,39,7026,1,27,8,69625,29399,53,53,0,53,53,53,0,1,1,2,59245,0,0,1,3
90,4,80513,69668,0,5,8,50586,39,3713,1,27,8,68198,27977,28,28,0,28,28,28,0,1,1,2,59387,0,0,1,3
91,4,102736,89302,0,5,8,52944,40,1672,1,27,8,89188,50478,241,241,0,241,241,241,0,1,1,2,58597,0,0,1,3
92,5,13447,12500,0,6,5,27076,34,1894,0,0,4,8842,13998,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
93,4,102998,89515,0,5,8,52944,40,6055,1,27,8,89451,50740,724,724,0,724,724,724,0,1,1,2,57725,0,0,1,3
94,4,84752,73776,0,5,7,44588,40,7114,1,27,8,72445,32267,1236,1236,0,1236,1236,1236,0,1,1,2,56943,0,0,1,3
95,5,8414,7472,11,6,5,27076,34,3235,0,0,4,5927,8652,58,58,0,58,58,58,0,0,1,0,0,0,0,1,3
96,4,75890,65622,0,5,5,55950,37,1745,1,27,8,63657,23317,12955,37144,0,37680,18309,35367,0,1,1,2,38674,0,0,1,3
97,4,59483,51919,0,5,5,32277,37,2440,1,27,8,48313,6771,223,223,0,223,223,223,0,1,1,2,58629,0,0,1,3
98,5,39645,35557,0,5,8,52404,37,2172,1,27,8,32082,11032,564,564,0,564,564,564,0,1,1,2,57955,0,0,1,3
99,5,6679,5738,0,1,10,5,30,535,0,4,10,4926,6814,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
100,4,74527,64563,0,5,6,29929,34,5420,1,27,8,62286,21915,152,152,0,152,152,152,0,1,1,2,58810,0,0,1,3
101,4,81619,70780,0,5,8,50585,39,6893,1,27,8,69309,29083,29,29,0,29,29,29,0,1,1,2,59383,0,0,1,3
102,5,35757,32685,0,5,7,2310,34,6533,1,27,8,28652,7155,1426,1426,0,1426,1426,1426,0,1,1,2,56685,0,0,1,3
103,5,13565,12618,0,1,10,5,28,190,0,4,10,8910,14125,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
104,5,27417,25769,0,5,8,24323,34,1212,1,27,8,22004,3670,76,76,0,76,76,76,0,1,1,2,59131,0,0,1,3
105,5,24268,22627,0,5,8,15031,34,1212,1,27,8,18866,345,65,65,0,65,65,65,0,1,1,2,59187,0,0,1,3
106,4,90333,78295,0,5,8,40582,34,3971,1,27,8,77239,37944,100,100,0,100,100,100,0,1,1,2,59014,0,0,1,3
107,4,81695,70856,0,5,8,50585,39,2376,1,27,8,69385,29159,34,34,0,34,34,34,0,1,1,2,59358,0,0,1,3
108,4,58923,51482,0,5,6,32061,37,2706,1,27,8,47756,6211,3373,3573,0,3509,3437,3506,0,1,1,2,53677,0,0,1,3
109,4,78166,67557,0,5,8,53322,37,3978,1,27,8,65906,25593,3497,3697,0,3633,3561,3630,0,1,1,2,53542,0,0,1,3
110,4,62886,54855,0,5,6,18709,39,6452,1,27,8,51593,10181,152,152,0,152,152,152,0,1,1,2,58810,0,0,1,3
111,4,97795,84707,0,5,5,27772,39,2334,1,27,8,84338,45482,305,305,0,305,305,305,0,1,1,2,58391,0,0,1,3
112,4,100366,87225,0,5,7,43849,39,1456,1,27,8,86843,48056,49,49,0,49,49,49,0,1,1,2,59263,0,0,1,3
113,4,97048,83986,0,5,6,49191,39,3986,1,27,8,83602,44735,172,172,0,172,172,172,0,1,1,2,58752,0,0,1,3
114,5,24184,22547,0,5,6,6764,34,1212,1,27,8,18786,260,51,51,0,51,51,51,0,1,1,2,59255,0,0,1,3
115,4,65950,57897,0,5,7,56772,39,1211,1,34,8,54621,13246,94,94,0,94,94,94,0,1,8,2,59041,0,0,1,3
116,4,75055,64998,0,5,7,27934,37,2899,1,27,8,62847,22482,3267,3467,0,3403,3331,3400,0,1,1,2,53789,0,0,1,3
117,5,13464,12517,11,6,7,28845,34,2668,0,0,4,8852,14015,124,124,0,124,124,124,0,0,1,0,0,0,0,1,3
118,4,80915,70071,0,5,5,48232,39,1251,1,27,8,68601,28379,30,30,0,30,30,30,0,1,1,2,59379,0,0,1,3
119,4,58989,51537,0,5,6,32061,37,1597,1,27,8,47823,6277,1206,1206,0,1206,1206,1206,0,1,1,2,56990,0,0,1,3
120,4,74554,64588,0,5,6,29929,34,3723,1,27,8,62323,21942,31,31,0,31,31,31,0,1,1,2,59376,0,0,1,3
121,4,84810,73823,0,5,5,56325,40,5560,1,27,8,72498,32325,1009,1009,0,1009,1009,1009,0,1,1,2,57243,0,0,1,3
122,4,62329,54318,0,5,6,18707,39,3934,0,0,7,51041,9624,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
123,4,78750,68015,0,5,6,38128,37,2802,1,27,8,66499,26178,705,705,0,705,705,705,0,1,1,2,57757,0,0,1,3
124,4,80099,69279,0,5,7,52414,39,7143,1,27,8,67806,27563,92,92,0,92,92,92,0,1,1,2,59050,0,0,1,3
125,5,44041,39530,0,1,13,5,28,215,0,4,10,35880,15518,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
126,4,85718,74615,0,5,7,47666,40,6789,7,201,3,75418,33233,17830,4433,2116,6982,1474,6347,3,4,116,70,39090,31393,26394,1,3
127,4,71479,62131,0,5,8,54770,34,6582,1,27,8,59831,18867,69,69,0,69,69,69,0,1,1,2,59168,0,0,1,3
128,5,1359,1278,0,5,7,56480,34,6716,1,27,8,1268,1448,15,15,0,15,15,15,0,1,1,2,59430,0,0,1,3
129,5,32471,29793,0,5,5,5439,34,1212,0,0,8,25999,3819,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
130,4,86416,75280,0,5,8,36469,40,2778,1,27,8,74052,33932,1666,1674,0,1671,1670,1671,0,1,1,2,56287,0,0,1,3
131,4,70882,61742,0,5,8,54770,34,4950,1,27,8,59404,18270,56,56,0,56,56,56,0,1,1,2,59231,0,0,1,3
132,5,3227,2616,0,5,5,46475,34,5936,1,27,8,2682,3267,218,218,0,218,218,218,0,1,1,2,58640,0,0,1,3
133,4,97540,84471,0,5,7,43849,39,3187,1,27,8,84113,45227,153,153,0,153,153,153,0,1,1,2,58806,0,0,1,3
134,4,97100,84037,0,5,6,49189,39,1962,1,27,8,83673,44787,208,208,0,208,208,208,0,1,1,2,58659,0,0,1,3
135,4,90260,78238,0,5,5,17946,34,1747,1,27,8,77189,37871,170,170,0,170,170,170,0,1,1,2,58757,0,0,1,3
136,4,62723,54696,0,5,8,36828,39,6984,1,27,8,51415,10018,37,37,0,37,37,37,0,1,1,2,59329,0,0,1,3
137,4,71212,61956,0,5,8,54770,34,1913,1,27,8,59636,18600,216,216,0,216,216,216,0,1,1,2,58643,0,0,1,3
138,4,83174,72335,0,5,8,50585,39,1681,1,27,8,70847,30640,115,115,0,115,115,115,0,1,1,2,58941,0,0,1,3
139,4,54981,48109,0,5,5,44105,34,1228,1,27,8,44074,2260,135,135,0,135,135,135,0,1,1,2,58864,0,0,1,3
140,4,55387,48473,0,5,5,44105,34,4513,1,27,8,44431,2666,121,121,0,121,121,121,0,1,1,2,58918,0,0,1,3
141,4,67734,59429,0,5,5,17988,40,2181,1,27,8,56345,15040,737,737,0,737,737,737,0,1,1,2,57702,0,0,1,3
142,5,20875,19224,0,5,6,25881,34,3030,12,580,3,15465,21476,10362,25708,0,28213,15178,27458,6,6,250,181,48358,40304,33597,1,3
143,4,53612,47003,0,5,8,40565,34,3874,1,27,8,43037,889,140,140,0,140,140,140,0,1,1,2,58847,0,0,1,3
144,4,54045,47310,0,5,7,45998,34,2963,1,27,8,43335,1324,222,222,0,222,222,222,0,1,1,2,58632,0,0,1,3
145,4,80098,69278,0,5,5,48232,39,6071,1,27,8,67805,27562,23,23,0,23,23,23,0,1,1,2,59407,0,0,1,3
146,4,73345,63537,0,5,5,56752,34,3862,1,27,8,61270,20733,144,144,0,144,144,144,0,1,1,2,58831,0,0,1,3
147,4,71829,62377,0,5,7,32314,34,3787,1,27,8,60091,19217,95,95,0,95,95,95,0,1,1,2,59034,0,0,1,3
148,4,99664,86523,0,5,7,43849,39,2008,1,27,8,86150,47352,31,31,0,31,31,31,0,1,1,2,59376,0,0,1,3
149,5,41752,37376,0,5,5,19214,37,6421,1,27,8,34180,13143,3670,3870,0,3806,3734,3803,0,1,1,2,53330,0,0,1,3
150,5,36836,33443,0,5,6,14547,34,6569,1,27,8,29662,8211,2248,2392,0,2325,2284,2325,0,1,1,2,55090,0,0,1,3
151,4,86192,75058,0,5,8,36469,40,2365,1,27,8,73834,33708,640,640,0,640,640,640,0,1,1,2,57840,0,0,1,3
152,4,74138,64262,0,5,6,29929,34,4634,1,27,8,61993,21526,43,43,0,43,43,43,0,1,1,2,59294,0,0,1,3
153,4,59467,51903,0,5,6,32061,37,4546,1,27,8,48297,6755,6390,9022,0,8116,7435,8074,0,1,1,2,50689,0,0,1,3
154,4,58044,50744,0,5,8,17648,37,1498,1,27,8,46882,5332,768,768,0,768,768,768,0,1,1,2,57639,0,0,1,3
155,4,99519,86377,0,5,8,48535,39,2991,1,27,8,86004,47207,45,45,0,45,45,45,0,1,1,2,59285,0,0,1,3
156,4,91701,79581,0,5,7,39874,34,3813,1,27,8,78514,39312,68,68,0,68,68,68,0,1,1,2,59172,0,0,1,3
157,4,54637,47816,0,5,7,45998,34,6497,1,27,8,43779,1916,154,154,0,154,154,154,0,1,1,2,58803,0,0,1,3
158,4,73517,63687,0,5,5,56752,34,1599,1,27,8,61439,20905,186,186,0,186,186,186,0,1,1,2,58716,0,0,1,3
159,5,32854,30177,0,5,5,6920,34,1212,0,0,8,26380,4215,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
160,5,29129,27343,0,5,8,15683,34,3840,1,27,8,23373,467,989,989,0,989,989,989,0,1,1,2,57274,0,0,1,3
161,5,14222,13224,0,5,8,56557,34,1484,1,27,8,9372,14817,68,68,0,68,68,68,0,1,1,2,59172,0,0,1,3
162,4,100653,87512,0,5,8,48535,39,1578,1,27,8,87130,48343,28,28,0,28,28,28,0,1,1,2,59387,0,0,1,3
163,4,64384,56333,0,5,8,36828,39,2484,1,27,8,53059,11679,39,39,0,39,39,39,0,1,1,2,59313,0,0,1,3
164,5,4644,3697,11,6,8,23290,34,2257,0,0,4,3750,4657,61,61,0,61,61,61,0,0,1,0,0,0,0,1,3
165,4,98987,85843,0,5,5,27770,39,6483,1,27,8,85470,46675,149,149,0,149,149,149,0,1,1,2,58818,0,0,1,3
166,4,66751,58667,0,5,8,37544,40,1784,1,27,8,55398,14057,572,572,0,572,572,572,0,1,1,2,57941,0,0,1,3
167,4,89822,77965,0,5,6,25033,34,2177,1,27,8,76936,37433,213,213,0,213,213,213,0,1,1,2,58648,0,0,1,3
168,5,2204,1985,0,5,6,45791,34,2433,1,27,8,1987,2280,134,134,0,134,134,134,0,1,1,2,58867,0,0,1,3
169,4,93362,80978,0,5,5,26707,37,7004,1,27,8,80020,41012,855,855,0,855,855,855,0,1,1,2,57508,0,0,1,3
170,5,34412,31559,10,5,8,6764,34,3049,3,69,8,28185,5814,4404,4765,0,4701,4503,4676,1,2,41,14,56173,44996,37130,1,3
171,5,27592,25944,0,5,5,18802,34,1212,1,27,8,22179,3857,36,36,0,36,36,36,0,1,1,2,59339,0,0,1,3
172,4,65167,57116,0,5,7,51090,39,2945,1,27,8,53824,12463,32,32,0,32,32,32,0,1,1,2,59371,0,0,1,3
173,4,82691,71852,0,5,6,44319,39,2787,1,27,8,70363,30155,86,86,0,86,86,86,0,1,1,2,59082,0,0,1,3
174,5,12690,11743,11,6,6,20687,34,6696,0,0,4,8403,13196,31,31,0,31,31,31,0,0,1,0,0,0,0,1,3
175,4,101135,87991,10,5,8,53893,39,4418,9,315,3,87624,48831,15346,19789,16382,29967,579,29017,5,4,181,78,41283,35902,29411,1,3
176,5,3512,2821,0,5,5,46475,34,1965,1,27,8,2896,3552,155,155,0,155,155,155,0,1,1,2,58799,0,0,1,3
177,4,55874,48917,0,5,5,44105,34,1527,1,27,8,44868,3153,240,240,0,240,240,240,0,1,1,2,58599,0,0,1,3
178,4,75317,65162,0,5,7,27934,37,1300,1,27,8,63101,22744,758,758,0,758,758,758,0,1,1,2,57655,0,0,1,3
179,4,76987,66619,0,5,5,55950,37,6056,1,27,8,64745,24414,1585,1585,0,1586,1585,1586,0,1,1,2,56394,0,0,1,3
180,4,92866,80527,0,5,6,48638,37,1384,1,27,8,79523,40514,839,839,0,839,839,839,0,1,1,2,57533,0,0,1,3
181,4,65119,57068,0,5,7,51090,39,4107,1,27,8,53776,12415,105,105,0,105,105,105,0,1,1,2,58985,0,0,1,3
182,5,18283,16743,0,5,5,45878,34,1476,1,27,8,12901,18899,101,101,0,101,101,101,0,1,1,2,59006,0,0,1,3
183,4,100049,86908,0,5,8,48535,39,6840,1,27,8,86526,47738,88,88,0,88,88,88,0,1,1,2,59071,0,0,1,3
184,4,72593,62889,0,5,7,32314,34,4724,1,27,8,60623,19981,204,204,0,204,204,204,0,1,1,2,58669,0,0,1,3
185,4,77127,66723,0,5,7,27934,37,3986,1,27,8,64879,24554,346,346,0,346,346,346,0,1,1,2,58307,0,0,1,3
186,4,76574,66263,0,5,5,55952,37,4441,1,27,8,64332,24001,4744,5199,0,5100,4890,5064,0,1,1,2,52347,0,0,1,3
187,4,91106,79055,0,5,8,40582,34,2008,1,27,8,77996,38717,15,15,0,15,15,15,0,1,1,2,59430,0,0,1,3
188,5,39064,35115,0,5,7,46309,37,4964,1,27,8,31506,10448,3210,3410,0,3346,3274,3343,0,1,1,2,53851,0,0,1,3
189,5,47435,42924,0,6,7,44284,37,4825,0,0,4,37841,19132,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
190,5,30993,28608,0,5,5,9565,34,2429,1,27,8,24690,2325,1218,1218,0,1218,1218,1218,0,1,1,2,56973,0,0,1,3
191,4,83791,72948,0,5,7,44588,40,1578,1,27,8,71484,31306,590,590,0,590,590,590,0,1,1,2,57912,0,0,1,3
192,4,65901,57852,0,5,5,52581,39,1669,1,34,8,54574,13201,90,90,0,90,90,90,0,1,8,2,59062,0,0,1,3
193,4,78432,67755,0,5,8,53322,37,1440,1,27,8,66182,25860,1031,1031,0,1031,1031,1031,0,1,1,2,57217,0,0,1,3
194,4,90300,78262,0,5,6,25033,34,4964,1,27,8,77213,37911,2379,2539,0,2476,2427,2474,0,1,1,2,54864,0,0,1,3
195,5,19126,17480,0,5,6,55735,34,6775,10,716,3,13672,19732,10900,26247,0,28776,15715,28028,5,5,281,226,47407,39125,32475,1,3
196,4,69435,60596,0,5,6,51019,40,7133,1,27,8,57995,16743,452,452,0,452,452,452,0,1,1,2,58144,0,0,1,3
197,5,40909,36653,0,5,6,43727,37,1589,1,27,8,33344,12298,1601,1603,0,1603,1602,1603,0,1,1,2,56374,0,0,1,3
198,5,18287,16745,0,5,5,45878,34,5315,1,27,8,12912,18903,613,613,0,613,613,613,0,1,1,2,57880,0,0,1,3
199,4,75652,65432,0,5,5,55950,37,6901,1,27,8,63424,23079,4523,4917,0,4838,4624,4802,0,1,1,2,52474,0,0,1,3
200,4,59359,51825,0,5,6,32061,37,7057,1,27,8,48190,6647,944,944,0,944,944,944,0,1,1,2,57350,0,0,1,3
201,4,60422,52682,0,5,6,32061,37,4432,1,27,8,49236,7710,493,493,0,493,493,493,0,1,1,2,58082,0,0,1,3
