,subcategory ,pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
22,7,168854,115746,11,6,7,33406,39,6775,4,94,4,104433,80758,52330,46987,36905,59189,10332,54610,4,0,119,0,10886,18783,0,1,1
23,7,186140,128621,0,6,7,42683,39,6775,4,94,4,110349,98044,48251,45775,37286,56839,0,54327,4,0,119,0,11289,20350,0,1,1
24,1,208992,230694,0,5,7,53400,40,6775,9,1610,8,213696,4627,69985,30273,21971,39720,0,37430,5,4,585,321,15420,10573,11571,1,0
25,1,208918,230620,0,5,7,53242,40,6775,9,1530,8,213766,4553,70059,30430,22191,39938,0,37657,5,4,505,321,15345,10500,11438,1,0
26,1,128182,150939,0,5,5,42935,34,6776,9,811,8,138139,10000,78274,22,38,88,0,88,5,4,414,213,8040,4971,14806,1,1
27,1,205744,227446,0,5,7,46763,40,6775,9,1542,3,210526,7969,85723,35,60,139,0,139,5,4,517,321,4005,2479,5586,1,0
28,1,119912,142674,0,5,16,58481,29,5548,2,54,8,131583,368,81482,11213,8290,14731,0,14690,0,2,5,16,1142,0,233,1,1
29,5,34559,31689,10,5,8,6764,34,4361,3,69,8,28350,5961,4364,4695,0,4647,4459,4621,1,2,41,14,56230,45033,37170,1,3
30,6,223483,174842,0,5,6,56517,34,6775,3,147,8,164484,14138,30537,6125,3767,8936,0,8889,2,1,145,2,20058,19199,0,1,0
31,4,91852,79694,0,5,7,39874,34,7226,1,27,8,78629,39463,59,59,0,59,59,59,0,1,1,2,59218,0,0,1,3
32,7,185570,128119,0,6,7,42297,39,6775,4,94,4,110112,97474,48454,45574,37106,56475,0,53035,4,0,119,0,11284,20344,0,1,1
33,1,130747,153504,0,5,10,58481,28,4804,2,54,8,141069,442,76368,11480,8560,15367,0,15343,0,2,5,16,1210,0,285,1,1
34,4,100345,87204,0,5,7,43849,39,1277,1,27,8,86822,48035,70,70,0,70,70,70,0,1,1,2,59163,0,0,1,3
35,4,80290,69470,0,5,5,48232,39,2640,1,27,8,67997,27754,49,49,0,49,49,49,0,1,1,2,59263,0,0,1,3
36,6,239278,190199,8,5,8,33153,34,6775,5,194,8,192626,29933,42263,21319,8976,32770,12063,23361,3,2,174,14,26648,23185,645,1,0
37,3,52067,92091,0,6,15,4243,32,1683,1,179,4,92217,123,95760,0,0,0,0,0,1,0,223,0,207,218,0,0,2
38,6,251269,201889,10,5,5,11306,34,6775,1,97,7,173956,41924,29357,0,0,0,0,0,1,0,121,0,3980,5896,0,1,0
39,7,164103,113466,0,6,7,30788,39,6775,4,94,4,103072,76007,53273,45987,37421,57275,0,53776,4,0,119,0,10838,18523,0,1,1
40,6,229083,180268,8,5,6,59544,34,6775,5,194,8,171028,19738,34114,17770,13019,25006,9800,22915,3,2,174,14,30946,26483,6418,1,0
41,5,48848,44248,0,5,7,21140,34,2232,1,34,8,39038,20589,37,37,0,37,37,37,0,1,8,2,59329,0,0,1,3
42,7,171092,117396,0,6,6,28086,34,6775,22,728,4,117807,82996,57525,47959,34692,61847,0,56950,22,0,1002,0,38397,36041,0,1,1
43,4,93968,81482,0,5,5,26707,37,1392,1,27,8,80622,41618,2661,2862,0,2796,2725,2794,0,1,1,2,54440,0,0,1,3
44,7,158971,110649,0,6,7,27931,39,6775,4,94,4,101426,70875,53804,46590,38010,58413,0,55202,4,0,119,0,10215,17868,0,1,1
45,4,85649,74553,0,5,5,56325,40,6307,1,27,8,73353,33164,965,965,0,965,965,965,0,1,1,2,57312,0,0,1,3
46,4,97657,84576,0,5,7,43849,39,2965,0,0,7,84205,45344,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
47,5,15484,14379,0,5,7,50692,34,7065,1,27,8,10547,16085,139,139,0,139,139,139,0,1,1,2,58852,0,0,1,3
48,5,37522,33677,10,5,5,14627,34,5889,3,69,8,30302,8975,4988,5533,0,5369,5182,5331,1,2,41,14,55556,44489,36650,1,3
49,7,169378,116076,0,6,7,33630,39,6775,4,94,4,104578,81282,51826,45743,37235,56782,0,53486,4,0,119,0,10890,18911,0,1,1
50,4,100333,87192,0,5,7,43849,39,3862,1,27,8,86810,48023,64,64,0,64,64,64,0,1,1,2,59192,0,0,1,3
51,5,49262,44641,0,5,7,53131,34,6536,1,34,8,39427,20984,59,59,0,59,59,59,0,1,8,2,59218,0,0,1,3
52,5,41577,37213,0,5,5,19214,37,3151,1,27,8,34000,12968,3787,3987,0,3923,3851,3920,0,1,1,2,53196,0,0,1,3
53,7,143041,99027,0,6,7,18783,39,6775,4,94,4,96890,54945,57645,47229,38461,59676,0,55701,4,0,119,0,9263,16669,0,1,1
54,6,252778,203398,8,5,8,58062,34,6775,5,194,8,193756,43433,41989,21097,9914,32346,11723,23816,3,2,174,14,26994,23229,656,1,0
55,1,194610,216312,0,5,6,56015,34,6776,9,990,8,199932,5910,49025,20,36,82,0,82,5,4,593,213,30182,25225,20931,1,0
56,4,59520,51954,0,5,5,32277,37,3986,1,27,8,48350,6808,85,85,0,85,85,85,0,1,1,2,59088,0,0,1,3
57,4,96698,83681,0,5,6,49189,39,4958,1,27,8,83319,44386,188,188,0,188,188,188,0,1,1,2,58710,0,0,1,3
58,3,103920,90768,0,6,16,40708,41,5150,1,46,4,90860,20244,17023,0,0,0,0,0,1,0,65,0,10300,17956,0,0,2
59,4,68967,60292,0,5,7,22181,40,6831,1,27,8,57563,16274,1281,1281,0,1281,1281,1281,0,1,1,2,56886,0,0,1,3
60,1,132833,155590,0,5,5,49481,34,6776,9,965,8,143311,2679,68157,20,35,80,0,80,5,4,568,213,17120,11946,18840,1,1
61,6,257757,208377,10,5,5,13399,34,6775,1,97,7,177855,48412,31530,0,0,0,0,0,1,0,121,0,3933,5855,0,1,0
62,4,77655,67145,0,5,8,53322,37,6759,1,27,8,65398,25082,890,890,0,890,890,890,0,1,1,2,57441,0,0,1,3
63,6,235652,186577,0,5,7,15688,34,6775,3,147,8,181744,26307,37781,12729,10020,17296,0,17143,2,1,145,2,18759,17090,0,1,0
64,5,18992,17349,0,5,5,40016,34,1698,10,620,3,13542,19601,8610,23601,0,24615,13412,24508,5,5,349,192,48331,40277,32836,1,3
65,7,179768,124287,0,6,7,39151,39,6775,4,94,4,108021,91672,49831,45696,37200,56699,0,53504,4,0,119,0,11102,19962,0,1,1
66,1,199163,220865,0,5,7,39975,40,6776,6,1223,1,203551,10539,13035,37784,0,38088,18465,35777,3,3,262,311,43605,37182,30864,1,0
67,1,190583,212286,0,5,7,33540,34,6776,9,1091,3,198121,1064,90076,7196,5766,12415,0,12367,5,4,694,213,2126,1612,27411,1,0
68,6,220215,171586,8,5,6,37855,34,6775,5,194,8,165359,10870,32272,17704,13594,24898,7669,23535,3,2,174,14,31206,26630,6355,1,0
69,5,27025,25377,0,5,5,16275,34,1212,1,27,8,21612,3256,66,66,0,66,66,66,0,1,1,2,59181,0,0,1,3
70,1,131390,154148,0,5,5,47504,34,6776,9,999,8,141561,1087,67805,23,40,93,0,93,5,4,602,213,17447,12252,18364,1,1
71,1,131759,154515,0,5,5,47917,34,6776,9,947,8,141774,1454,61920,23,39,91,0,91,5,4,550,213,23886,17247,19392,1,1
72,4,53678,47044,0,5,8,40565,34,2141,1,27,8,43078,955,128,128,0,128,128,128,0,1,1,2,58889,0,0,1,3
73,7,154217,108145,0,6,5,59769,37,6775,5,117,4,101865,66121,54938,43109,34096,54920,0,48688,5,0,142,0,13619,22958,0,1,1
74,6,216974,168482,0,5,5,57337,34,6775,3,147,8,152746,7629,23352,4085,2463,6696,0,6654,2,1,145,2,21937,20808,0,1,0
75,4,52965,46556,0,5,8,40565,34,6536,1,27,8,42578,242,191,191,0,191,191,191,0,1,1,2,58703,0,0,1,3
76,5,19205,17554,0,5,7,19759,34,6775,10,1378,3,13745,19806,11188,26720,0,30241,16017,29359,5,5,280,334,47107,39000,32371,1,3
77,6,246338,197025,0,5,7,55224,34,6775,3,147,8,184465,36993,37746,14425,11846,19735,0,19776,2,1,145,2,18764,17094,0,1,0
78,1,122426,145188,10,5,6,52346,40,6776,11,1765,8,133558,3631,85389,35776,31432,48037,0,46125,7,4,740,321,5432,3596,680,1,1
79,7,152406,106805,0,6,5,59099,37,6775,5,117,4,101146,64310,55327,42720,33681,53831,0,48081,5,0,142,0,13557,22899,0,1,1
80,6,249256,199876,10,5,6,5827,34,6775,1,97,7,178658,39911,34863,0,0,0,0,0,1,0,121,0,3732,5786,0,1,0
81,4,55954,48989,0,5,6,22812,34,1514,1,27,8,44932,3233,63,63,0,63,63,63,0,1,1,2,59198,0,0,1,3
82,3,87998,76720,0,6,16,47432,41,5150,1,46,4,75687,35501,16634,0,0,0,0,0,1,0,65,0,10343,17998,0,0,2
83,6,238562,189487,0,5,5,7312,34,6775,3,147,8,166723,29217,26377,15482,12719,21029,0,21126,2,1,145,2,20931,19895,0,1,0
84,7,149275,104351,0,6,7,22532,39,6775,4,94,4,98583,61179,55681,46997,38265,59210,0,54366,4,0,119,0,9610,17281,0,1,1
85,4,55385,48472,0,5,5,44105,34,1539,1,27,8,44430,2664,121,121,0,121,121,121,0,1,1,2,58918,0,0,1,3
86,6,251571,202191,8,5,6,6485,34,6775,5,194,8,181437,42226,37019,23961,15431,34997,11465,31628,3,2,174,14,30563,26128,5985,1,0
87,6,236052,186977,10,5,5,6818,34,6775,3,147,8,168169,26707,28305,15184,12500,20719,0,20690,2,1,145,2,20720,19458,0,1,0
88,1,135980,158737,0,5,6,25222,40,6776,9,1535,8,146330,6877,86834,26,45,104,0,104,5,4,510,321,3434,2220,1619,1,1
89,7,140315,96576,0,6,6,39413,34,6775,23,788,4,118671,52219,61031,48542,26251,62575,21040,56660,23,0,1031,0,36788,35645,0,1,1
90,5,17130,15824,0,5,6,24949,34,6845,1,27,8,11993,17738,113,113,0,113,113,113,0,1,1,2,58948,0,0,1,3
91,5,6327,5385,11,6,8,23282,34,4493,0,0,4,4720,6438,72,72,0,72,72,72,0,0,1,0,0,0,0,1,3
92,6,251311,201931,10,5,8,57606,34,6775,3,147,8,193556,41966,42104,16873,13808,23295,0,23027,2,1,145,2,14803,13726,0,1,0
93,6,220773,172144,0,5,5,59293,34,6775,3,147,8,154353,11428,24078,5187,3147,7919,0,7875,2,1,145,2,21831,20407,0,1,0
94,6,230553,181738,10,5,6,60232,34,6775,3,147,8,172931,21208,35551,20151,16748,30635,0,29763,2,1,145,2,19227,18504,0,1,0
95,1,200539,222267,0,5,8,37456,40,6776,9,1568,8,204939,1694,72004,38790,32508,48379,0,46469,5,4,543,321,13668,9101,1889,1,0
96,4,58579,51193,0,5,7,54932,37,6475,1,27,8,47425,5867,621,621,0,621,621,621,0,1,1,2,57870,0,0,1,3
97,6,238143,189068,10,5,6,2830,34,6775,1,97,7,174886,28798,34357,0,0,0,0,0,1,0,121,0,3765,5808,0,1,0
98,1,117338,140100,0,5,7,19086,34,6775,9,1161,8,128175,9432,66502,20,34,79,0,79,5,4,764,213,18668,13340,18274,1,1
99,4,81690,70851,0,5,5,48232,39,7026,1,27,8,69379,29154,95,95,0,95,95,95,0,1,1,2,59034,0,0,1,3
100,5,601,591,0,5,8,23509,34,1921,1,27,8,572,696,37,37,0,37,37,37,0,1,1,2,59329,0,0,1,3
101,7,172450,118324,0,6,7,35412,39,6775,4,94,4,105579,84354,51369,45873,37327,57029,0,53426,4,0,119,0,10919,19202,0,1,1
102,7,176552,121662,0,6,8,35604,40,6775,4,94,4,117782,88456,54952,39405,35335,51297,0,51575,4,0,119,0,9863,17316,0,1,1
103,4,64281,56230,0,5,6,18707,39,1860,1,27,8,52956,11576,37,37,0,37,37,37,0,1,1,2,59329,0,0,1,3
104,7,144647,100473,0,6,7,19881,39,6775,4,94,4,97371,56551,57401,47226,38396,59673,0,55044,4,0,119,0,9418,16740,0,1,1
105,1,133913,156671,0,5,6,20228,40,6776,9,1797,8,144829,3760,85580,29,51,117,0,117,5,4,772,321,4068,2513,1593,1,1
106,1,201904,223606,0,5,6,31175,34,6776,9,968,8,206966,3033,70649,4980,4112,9969,0,9927,5,4,571,213,14776,10058,27609,1,0
107,5,38404,34470,0,5,7,46309,37,6062,1,27,8,30846,9788,896,896,0,896,896,896,0,1,1,2,57435,0,0,1,3
108,1,108721,131494,0,5,7,47741,34,6775,7,722,8,120422,275,19130,10789,7642,13815,93,13723,4,3,391,202,37897,32584,21979,1,1
109,5,36799,33415,0,5,6,14547,34,6547,1,27,8,29643,8174,2259,2404,0,2337,2295,2337,0,1,1,2,55077,0,0,1,3
110,4,53394,46857,0,5,8,40565,34,5967,1,27,8,42881,671,94,94,0,94,94,94,0,1,1,2,59041,0,0,1,3
111,6,219038,170409,0,5,5,58425,34,6775,3,147,8,153615,9693,23840,5721,3523,8533,0,8494,2,1,145,2,21865,20437,0,1,0
112,5,19150,17504,0,5,7,55201,34,1465,16,2095,3,13736,19756,12622,32914,0,35863,17618,33574,9,7,567,428,46056,38493,31847,1,3
113,7,184083,126876,0,6,8,39684,40,6775,4,94,4,119917,95987,53798,39342,35243,51040,0,51316,4,0,119,0,10216,17869,0,1,1
114,5,44051,39540,0,6,6,56615,37,7255,0,0,4,35886,15529,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
115,4,75388,65218,0,5,7,27934,37,3978,1,27,8,63166,22815,550,550,0,550,550,550,0,1,1,2,57982,0,0,1,3
116,1,206642,228347,0,5,7,48265,40,6775,9,1431,8,211274,1228,82240,85,146,338,0,338,5,4,406,321,5873,3558,2690,1,0
117,5,49690,45030,0,5,7,29466,34,2433,1,34,8,39825,21411,17,17,0,17,17,17,0,1,8,2,59428,0,0,1,3
118,6,252482,203102,10,5,8,57966,34,6775,1,97,7,191842,43137,40318,0,0,0,0,0,1,0,121,0,2433,3714,0,1,0
119,4,70915,61764,0,5,8,54770,34,6008,1,27,8,59426,18303,21,21,0,21,21,21,0,1,1,2,59415,0,0,1,3
120,7,173430,119051,0,6,7,35754,39,6775,4,94,4,105797,85334,51058,45706,37208,56715,0,53429,4,0,119,0,10929,19300,0,1,1
121,5,17316,15997,0,5,7,19062,34,6775,10,1577,3,12157,17926,8293,22915,0,23568,13012,23267,5,5,1015,241,50021,41845,35071,1,3
122,6,230408,181593,0,5,5,4028,34,6775,3,147,8,162096,21063,26203,8002,5231,11464,0,11415,2,1,145,2,20981,19916,0,1,0
123,5,22292,20642,0,5,6,27089,34,3031,12,580,3,16884,22895,9364,24708,0,27213,14180,26456,6,6,250,181,49365,41309,34601,1,3
124,7,153565,107724,0,6,5,59497,37,6775,5,117,4,101533,65469,55054,42806,33760,54093,0,48168,5,0,142,0,13567,22956,0,1,1
125,4,71419,62092,0,5,8,54770,34,6071,1,27,8,59788,18807,62,62,0,62,62,62,0,1,1,2,59203,0,0,1,3
126,1,130739,153496,6,5,6,17202,40,6776,9,1710,8,142371,432,81222,33,57,131,0,131,5,4,685,321,6431,3973,2328,1,1
127,6,246831,197495,10,5,6,5401,34,6775,1,97,7,178004,37486,35141,0,0,0,0,0,1,0,121,0,3717,5761,0,1,0
128,5,2713,2290,0,5,6,45791,34,4670,1,27,8,2334,2788,47,47,0,47,47,47,0,1,1,2,59275,0,0,1,3
129,4,67855,59510,0,5,5,17988,40,2642,1,27,8,56473,15161,1446,1446,0,1446,1446,1446,0,1,1,2,56643,0,0,1,3
130,6,242624,193463,0,5,8,46322,34,6775,3,147,8,189824,33279,41047,15149,12485,20668,0,20647,2,1,145,2,15299,14270,0,1,0
131,5,14344,13334,0,5,8,56557,34,1563,1,27,8,9499,14939,175,175,0,175,175,175,0,1,1,2,58744,0,0,1,3
132,4,82511,71672,0,5,6,44319,39,1646,1,27,8,70201,29975,48,48,0,48,48,48,0,1,1,2,59269,0,0,1,3
133,4,94523,81981,0,5,5,26707,37,6523,1,27,8,81171,42174,608,608,0,608,608,608,0,1,1,2,57887,0,0,1,3
134,4,101773,88579,0,5,6,18469,40,6995,1,27,8,88250,49515,718,718,0,718,718,718,0,1,1,2,57733,0,0,1,3
135,1,132933,155706,0,5,6,19233,40,6776,9,1447,3,144536,2795,91184,29,49,114,0,114,5,4,422,321,1870,1466,1176,1,1
136,1,197819,219521,0,5,6,23232,34,6776,9,1020,8,202701,9120,73029,24,42,97,0,97,5,4,623,213,12689,8253,17312,1,0
137,1,206720,228425,0,5,7,48435,40,6775,9,1528,8,211352,1306,82159,66,114,264,0,264,5,4,503,321,5924,3587,2731,1,0
138,6,237024,187949,0,5,8,21574,34,6775,3,147,8,188590,27679,41696,13468,10826,18251,0,18205,2,1,145,2,15110,13819,0,1,0
139,4,84930,73928,0,5,5,56325,40,6833,1,27,8,72627,32445,545,545,0,545,545,545,0,1,1,2,57996,0,0,1,3
140,5,38427,34493,0,5,7,46309,37,1409,1,27,8,30867,9811,3096,3296,0,3232,3160,3229,0,1,1,2,53982,0,0,1,3
141,1,110533,133295,0,5,6,47777,40,6775,9,1698,8,123435,2076,86603,28,48,110,0,110,5,4,673,321,3505,2262,885,1,1
142,6,223036,174395,10,5,5,12,34,6775,1,97,7,155590,13691,24545,0,0,0,0,0,1,0,121,0,4233,6375,0,1,0
143,4,80776,69932,0,5,8,50585,39,6064,1,27,8,68462,28240,47,47,0,47,47,47,0,1,1,2,59275,0,0,1,3
144,6,229141,180326,0,5,5,3237,34,6775,3,147,8,160910,19796,26072,8192,5327,11577,0,11527,2,1,145,2,21032,19933,0,1,0
145,1,204365,226067,0,5,7,43944,40,6776,9,1538,8,208673,6126,81600,26,45,105,0,105,5,4,513,321,6287,3893,3967,1,0
146,4,68366,59875,0,5,7,22181,40,6430,1,27,8,56960,15673,691,691,0,691,691,691,0,1,1,2,57780,0,0,1,3
147,7,152187,106611,0,6,8,22021,40,6775,4,94,4,114042,64091,58974,39881,36073,52516,0,52849,4,0,119,0,9063,15240,0,1,1
148,4,66030,57976,0,5,8,37544,40,6815,1,27,8,54675,13336,375,375,0,375,375,375,0,1,1,2,58258,0,0,1,3
149,4,54213,47452,0,5,7,45998,34,1222,1,27,8,43471,1492,313,313,0,313,313,313,0,1,1,2,58374,0,0,1,3
150,4,61470,53528,0,5,5,56829,39,1482,1,27,8,50245,8765,138,138,0,138,138,138,0,1,1,2,58853,0,0,1,3
151,6,255713,206333,10,5,6,7924,34,6775,1,97,7,180325,46368,36069,0,0,0,0,0,1,0,121,0,3673,5722,0,1,0
152,4,75727,65484,0,5,5,55950,37,2084,1,27,8,63488,23154,4057,4272,0,4214,4130,4211,0,1,1,2,52860,0,0,1,3
153,4,82481,71642,0,5,6,44319,39,2680,1,27,8,70171,29945,15,15,0,15,15,15,0,1,1,2,59430,0,0,1,3
154,1,132777,155534,0,5,5,49349,34,6776,9,961,8,143255,2623,68213,92,160,370,0,370,5,4,564,213,17064,11890,18859,1,1
155,1,128539,151296,0,5,5,43615,34,6776,9,818,8,138350,10357,75970,20,34,79,0,79,5,4,421,213,9700,6270,16039,1,1
156,1,191964,213666,0,5,6,52347,34,6776,9,947,8,197115,2445,18846,36852,27298,43085,302,40848,5,4,550,213,40360,34856,28583,1,0
157,6,230580,181765,10,5,6,60286,34,6775,3,147,8,172995,21235,35566,19936,16582,30235,0,29350,2,1,145,2,19225,18503,0,1,0
158,5,27415,25767,0,5,5,17812,34,1212,1,27,8,22002,3668,80,80,0,80,80,80,0,1,1,2,59113,0,0,1,3
159,6,247496,198116,0,5,7,56656,34,6775,3,147,8,184815,38151,37911,13199,10576,17896,0,17807,2,1,145,2,18751,17084,0,1,0
160,6,217447,168898,8,5,5,57588,34,6775,5,194,8,154873,8102,24431,20539,16426,31322,7508,29790,3,2,174,14,31827,27250,7299,1,0
161,1,190845,212548,0,5,7,34161,34,6776,9,893,3,198024,1326,89119,22,37,86,0,86,5,4,496,213,2512,1781,15094,1,0
162,4,80149,69329,0,5,7,52414,39,2687,1,27,8,67856,27613,102,102,0,102,102,102,0,1,1,2,59003,0,0,1,3
163,4,88844,77371,0,5,5,17946,34,2689,1,27,8,76336,36455,354,354,0,354,354,354,0,1,1,2,58294,0,0,1,3
164,4,96081,83225,0,5,8,56920,37,2444,1,27,8,82730,43732,724,724,0,724,724,724,0,1,1,2,57725,0,0,1,3
165,5,27141,25493,0,5,8,22751,34,1212,1,27,8,21728,3379,16,16,0,16,16,16,0,1,1,2,59429,0,0,1,3
166,4,97780,84693,0,5,5,27772,39,6772,1,27,8,84317,45467,257,257,0,257,257,257,0,1,1,2,58554,0,0,1,3
167,6,239222,190147,10,5,5,7548,34,6775,1,97,7,167486,29877,26845,0,0,0,0,0,1,0,121,0,4206,6196,0,1,0
168,1,200201,221903,0,5,16,58481,30,4333,4,802,8,206347,591,83294,9627,7621,14720,0,14671,1,3,946,38,1349,2833,336,1,0
169,4,83857,73012,0,5,7,44588,40,3713,1,27,8,71556,31372,906,906,0,906,906,906,0,1,1,2,57423,0,0,1,3
170,5,17737,16363,0,5,5,45878,34,1370,1,27,8,12518,18353,333,333,0,333,333,333,0,1,1,2,58332,0,0,1,3
171,7,146965,102320,11,6,7,21213,39,6775,4,94,4,97820,58869,56876,47275,38493,59766,0,55245,4,0,119,0,9587,17050,0,1,1
172,6,225937,177290,8,5,6,57910,34,6775,5,194,8,167929,16592,32498,15400,10071,20938,8783,19091,3,2,174,14,31157,26601,6291,1,0
173,3,52494,92497,0,6,12,19924,37,6775,1584,5835,1,92685,4,95941,50811,15041,64197,22411,59603,1251,452,4701,1263,46624,38743,32567,0,2
174,5,7158,6217,0,1,10,5,31,829,0,4,10,5202,7320,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
175,7,183554,126598,0,6,8,39452,40,6775,4,94,4,119852,95458,53945,39329,35225,51010,0,51286,4,0,119,0,10207,17773,0,1,1
176,7,169154,115924,0,6,8,31797,40,6775,4,94,4,116664,81058,57507,39684,35780,52036,0,52370,4,0,119,0,9411,16733,0,1,1
177,1,109473,132235,0,5,8,47029,34,6775,9,936,8,120936,1016,44620,34238,27681,44046,0,42031,5,4,539,213,33825,28446,13805,1,1
178,1,201309,223004,0,5,6,30066,34,6776,9,895,8,205946,2431,46783,20,36,82,0,82,5,4,498,213,31887,26319,19490,1,0
179,6,214186,165722,0,5,6,7003,34,6775,3,147,8,156882,4841,28105,5574,3425,8369,0,8329,2,1,145,2,20737,19468,0,1,0
180,4,77141,66733,0,5,7,27934,37,1527,1,27,8,64898,24568,392,392,0,392,392,392,0,1,1,2,58234,0,0,1,3
181,5,22117,20467,0,5,5,41321,34,3031,12,580,3,16709,22720,10580,25926,0,28431,15396,27677,6,6,250,181,48139,40084,33378,1,3
182,5,2841,2366,0,5,6,45791,34,6833,1,27,8,2418,2916,2014,2125,0,2073,2039,2074,0,1,1,2,55396,0,0,1,3
183,4,90229,78219,0,5,6,25033,34,1972,1,27,8,77185,37840,309,309,0,309,309,309,0,1,1,2,58383,0,0,1,3
184,5,38183,34251,0,5,7,46309,37,2618,1,27,8,30625,9567,350,350,0,350,350,350,0,1,1,2,58299,0,0,1,3
185,4,54313,47534,0,5,7,45998,34,1561,1,27,8,43531,1592,86,86,0,86,86,86,0,1,1,2,59082,0,0,1,3
186,5,16104,14864,0,5,8,53150,34,6775,10,834,3,11075,16707,8340,23014,0,23696,13078,23449,5,5,371,250,49954,41805,35030,1,3
187,4,70339,61250,8,5,7,45233,40,3030,13,551,8,59150,17642,94009,8265,6109,12986,213,12910,6,7,195,174,1926,1243,362,1,3
188,4,72826,63062,0,5,5,56752,34,2975,1,27,8,60783,20214,3,3,0,3,3,3,0,1,1,2,59450,0,0,1,3
189,4,92207,79955,0,5,7,39874,34,1283,1,27,8,78901,39818,145,145,0,145,145,145,0,1,1,2,58827,0,0,1,3
190,4,81213,70373,0,5,6,44319,39,1450,1,27,8,68902,28677,81,81,0,81,81,81,0,1,1,2,59109,0,0,1,3
191,7,185819,128333,0,6,8,40623,40,6775,3,69,4,96160,97723,46720,41887,37962,51167,0,51444,3,0,92,0,9102,15472,0,1,1
192,7,173451,119064,0,6,7,35787,39,6775,4,94,4,105808,85355,51053,45705,37208,56711,0,53428,4,0,119,0,10929,19300,0,1,1
193,6,244308,195039,0,5,8,49597,34,6775,3,147,8,190103,34963,41063,13136,10526,17797,0,17709,2,1,145,2,15298,14260,0,1,0
194,6,231720,182792,8,5,6,354,34,6775,7,261,8,174362,22375,36140,36895,24903,43146,16505,40241,4,3,211,28,35488,30198,13472,1,0
